method;store_id;country_id;weight_from;weight_to;price;is_active
international;0;PW;5.0000;6.0000;82.1200;1
international;0;PW;6.0000;7.0000;92.8600;1
international;0;PW;7.0000;8.0000;103.5000;1
international;0;PW;8.0000;9.0000;114.4000;1
international;0;PW;9.0000;10.0000;125.0400;1
international;0;PW;10.0000;15.0000;173.2600;1
international;0;PW;15.0000;20.0000;222.5200;1
international;0;PW;20.0000;25.0000;270.7400;1
international;0;PW;25.0000;;318.9500;1
international;0;PY;;0.5000;24.8500;1
international;0;PY;0.5000;1.0000;29.2300;1
international;0;PY;1.0000;2.0000;40.1400;1
international;0;PY;2.0000;3.0000;51.2700;1
international;0;PY;3.0000;4.0000;62.1700;1
international;0;PY;4.0000;5.0000;71.4800;1
international;0;PY;5.0000;6.0000;82.1200;1
international;0;PY;6.0000;7.0000;92.8600;1
international;0;PY;7.0000;8.0000;103.5000;1
international;0;PY;8.0000;9.0000;114.4000;1
international;0;PY;9.0000;10.0000;125.0400;1
international;0;PY;10.0000;15.0000;173.2600;1
international;0;PY;15.0000;20.0000;222.5200;1
international;0;PY;20.0000;25.0000;270.7400;1
international;0;PY;25.0000;;318.9500;1
international;0;QA;;0.5000;24.8500;1
international;0;QA;0.5000;1.0000;29.2300;1
international;0;QA;1.0000;2.0000;40.1400;1
international;0;QA;2.0000;3.0000;51.2700;1
international;0;QA;3.0000;4.0000;62.1700;1
international;0;QA;4.0000;5.0000;71.4800;1
international;0;QA;5.0000;6.0000;82.1200;1
international;0;QA;6.0000;7.0000;92.8600;1
international;0;QA;7.0000;8.0000;103.5000;1
international;0;QA;8.0000;9.0000;114.4000;1
international;0;QA;9.0000;10.0000;125.0400;1
international;0;QA;10.0000;15.0000;173.2600;1
international;0;QA;15.0000;20.0000;222.5200;1
international;0;QA;20.0000;25.0000;270.7400;1
international;0;QA;25.0000;;318.9500;1
international;0;RO;;0.5000;14.1800;1
international;0;RO;0.5000;1.0000;16.8800;1
international;0;RO;1.0000;2.0000;18.3500;1
international;0;RO;2.0000;3.0000;19.9400;1
international;0;RO;3.0000;4.0000;22.0600;1
international;0;RO;4.0000;5.0000;26.2400;1
international;0;RO;5.0000;6.0000;29.4400;1
international;0;RO;6.0000;7.0000;33.2500;1
international;0;RO;7.0000;8.0000;37.8800;1
international;0;RO;8.0000;9.0000;40.5600;1
international;0;RO;9.0000;10.0000;43.8500;1
international;0;RO;10.0000;15.0000;58.5700;1
international;0;RO;15.0000;20.0000;68.3400;1
international;0;RO;20.0000;25.0000;80.5800;1
international;0;RO;25.0000;;93.1500;1
international;0;RS;;0.5000;24.8500;1
international;0;RS;0.5000;1.0000;29.2300;1
international;0;RS;1.0000;2.0000;40.1400;1
international;0;RS;2.0000;3.0000;51.2700;1
international;0;RS;3.0000;4.0000;62.1700;1
international;0;RS;4.0000;5.0000;71.4800;1
international;0;RS;5.0000;6.0000;82.1200;1
international;0;RS;6.0000;7.0000;92.8600;1
international;0;RS;7.0000;8.0000;103.5000;1
international;0;RS;8.0000;9.0000;114.4000;1
international;0;RS;9.0000;10.0000;125.0400;1
international;0;RS;10.0000;15.0000;173.2600;1
international;0;RS;15.0000;20.0000;222.5200;1
international;0;RS;20.0000;25.0000;270.7400;1
international;0;RS;25.0000;;318.9500;1
international;0;RU;;0.5000;21.6700;1
international;0;RU;0.5000;1.0000;23.9600;1
international;0;RU;1.0000;2.0000;32.8600;1
international;0;RU;2.0000;3.0000;41.7400;1
international;0;RU;3.0000;4.0000;47.8300;1
international;0;RU;4.0000;5.0000;51.0600;1
international;0;RU;5.0000;6.0000;65.2700;1
international;0;RU;6.0000;7.0000;75.5600;1
international;0;RU;7.0000;8.0000;83.7200;1
international;0;RU;8.0000;9.0000;87.2400;1
international;0;RU;9.0000;10.0000;91.6000;1
international;0;RU;10.0000;15.0000;134.1100;1
international;0;RU;15.0000;20.0000;146.8800;1
international;0;RU;20.0000;25.0000;188.5400;1
international;0;RU;25.0000;;217.2800;1
international;0;RW;;0.5000;24.8500;1
international;0;RW;0.5000;1.0000;29.2300;1
international;0;RW;1.0000;2.0000;40.1400;1
international;0;RW;2.0000;3.0000;51.2700;1
international;0;RW;3.0000;4.0000;62.1700;1
international;0;RW;4.0000;5.0000;71.4800;1
international;0;RW;5.0000;6.0000;82.1200;1
international;0;RW;6.0000;7.0000;92.8600;1
international;0;RW;7.0000;8.0000;103.5000;1
international;0;RW;8.0000;9.0000;114.4000;1
international;0;RW;9.0000;10.0000;125.0400;1
international;0;RW;10.0000;15.0000;173.2600;1
international;0;RW;15.0000;20.0000;222.5200;1
international;0;RW;20.0000;25.0000;270.7400;1
international;0;RW;25.0000;;318.9500;1
international;0;SA;;0.5000;24.8500;1
international;0;SA;0.5000;1.0000;29.2300;1
international;0;SA;1.0000;2.0000;40.1400;1
international;0;SA;2.0000;3.0000;51.2700;1
international;0;SA;3.0000;4.0000;62.1700;1
international;0;SA;4.0000;5.0000;71.4800;1
international;0;SA;5.0000;6.0000;82.1200;1
international;0;SA;6.0000;7.0000;92.8600;1
international;0;SA;7.0000;8.0000;103.5000;1
international;0;SA;8.0000;9.0000;114.4000;1
international;0;SA;9.0000;10.0000;125.0400;1
international;0;SA;10.0000;15.0000;173.2600;1
international;0;SA;15.0000;20.0000;222.5200;1
international;0;SA;20.0000;25.0000;270.7400;1
international;0;SA;25.0000;;318.9500;1
international;0;SB;;0.5000;24.8500;1
international;0;SB;0.5000;1.0000;29.2300;1
international;0;SB;1.0000;2.0000;40.1400;1
international;0;SB;2.0000;3.0000;51.2700;1
international;0;SB;3.0000;4.0000;62.1700;1
international;0;SB;4.0000;5.0000;71.4800;1
international;0;SB;5.0000;6.0000;82.1200;1
international;0;SB;6.0000;7.0000;92.8600;1
international;0;SB;7.0000;8.0000;103.5000;1
international;0;SB;8.0000;9.0000;114.4000;1
international;0;SB;9.0000;10.0000;125.0400;1
international;0;SB;10.0000;15.0000;173.2600;1
international;0;SB;15.0000;20.0000;222.5200;1
international;0;SB;20.0000;25.0000;270.7400;1
international;0;SB;25.0000;;318.9500;1
international;0;SC;;0.5000;24.8500;1
international;0;SC;0.5000;1.0000;29.2300;1
international;0;SC;1.0000;2.0000;40.1400;1
international;0;SC;2.0000;3.0000;51.2700;1
international;0;SC;3.0000;4.0000;62.1700;1
international;0;SC;4.0000;5.0000;71.4800;1
international;0;SC;5.0000;6.0000;82.1200;1
international;0;SC;6.0000;7.0000;92.8600;1
international;0;SC;7.0000;8.0000;103.5000;1
international;0;SC;8.0000;9.0000;114.4000;1
international;0;SC;9.0000;10.0000;125.0400;1
international;0;SC;10.0000;15.0000;173.2600;1
international;0;SC;15.0000;20.0000;222.5200;1
international;0;SC;20.0000;25.0000;270.7400;1
international;0;SC;25.0000;;318.9500;1
international;0;SD;;0.5000;24.8500;1
international;0;SD;0.5000;1.0000;29.2300;1
international;0;SD;1.0000;2.0000;40.1400;1
international;0;SD;2.0000;3.0000;51.2700;1
international;0;SD;3.0000;4.0000;62.1700;1
international;0;SD;4.0000;5.0000;71.4800;1
international;0;SD;5.0000;6.0000;82.1200;1
international;0;SD;6.0000;7.0000;92.8600;1
international;0;SD;7.0000;8.0000;103.5000;1
international;0;SD;8.0000;9.0000;114.4000;1
international;0;SD;9.0000;10.0000;125.0400;1
international;0;SD;10.0000;15.0000;173.2600;1
international;0;SD;15.0000;20.0000;222.5200;1
international;0;SD;20.0000;25.0000;270.7400;1
international;0;SD;25.0000;;318.9500;1
international;0;SE;;0.5000;11.5600;1
international;0;SE;0.5000;1.0000;14.1300;1
international;0;SE;1.0000;2.0000;15.6800;1
international;0;SE;2.0000;3.0000;17.0000;1
international;0;SE;3.0000;4.0000;18.6100;1
international;0;SE;4.0000;5.0000;20.2500;1
international;0;SE;5.0000;6.0000;26.3400;1
international;0;SE;6.0000;7.0000;27.7700;1
international;0;SE;7.0000;8.0000;29.1100;1
international;0;SE;8.0000;9.0000;30.4700;1
international;0;SE;9.0000;10.0000;31.8000;1
international;0;SE;10.0000;15.0000;39.4100;1
international;0;SE;15.0000;20.0000;46.9200;1
international;0;SE;20.0000;25.0000;54.4500;1
international;0;SE;25.0000;;56.6100;1
international;0;SG;;0.5000;21.6700;1
international;0;SG;0.5000;1.0000;23.9600;1
international;0;SG;1.0000;2.0000;32.8600;1
international;0;SG;2.0000;3.0000;41.7400;1
international;0;SG;3.0000;4.0000;47.8300;1
international;0;SG;4.0000;5.0000;51.0600;1
international;0;SG;5.0000;6.0000;65.2700;1
international;0;SG;6.0000;7.0000;75.5600;1
international;0;SG;7.0000;8.0000;83.7200;1
international;0;SG;8.0000;9.0000;87.2400;1
international;0;SG;9.0000;10.0000;91.6000;1
international;0;SG;10.0000;15.0000;134.1100;1
international;0;SG;15.0000;20.0000;146.8800;1
international;0;SG;20.0000;25.0000;188.5400;1
international;0;SG;25.0000;;217.2800;1
international;0;SH;;0.5000;24.8500;1
international;0;SH;0.5000;1.0000;29.2300;1
international;0;SH;1.0000;2.0000;40.1400;1
international;0;SH;2.0000;3.0000;51.2700;1
international;0;SH;3.0000;4.0000;62.1700;1
international;0;SH;4.0000;5.0000;71.4800;1
international;0;SH;5.0000;6.0000;82.1200;1
international;0;SH;6.0000;7.0000;92.8600;1
international;0;SH;7.0000;8.0000;103.5000;1
international;0;SH;8.0000;9.0000;114.4000;1
international;0;SH;9.0000;10.0000;125.0400;1
international;0;SH;10.0000;15.0000;173.2600;1
international;0;SH;15.0000;20.0000;222.5200;1
international;0;SH;20.0000;25.0000;270.7400;1
international;0;SH;25.0000;;318.9500;1
international;0;SI;;0.5000;11.5600;1
international;0;SI;0.5000;1.0000;14.1300;1
international;0;SI;1.0000;2.0000;15.6800;1
international;0;SI;2.0000;3.0000;17.0000;1
international;0;SI;3.0000;4.0000;18.6100;1
international;0;SI;4.0000;5.0000;20.2500;1
international;0;SI;5.0000;6.0000;26.3400;1
international;0;SI;6.0000;7.0000;27.7700;1
international;0;SI;7.0000;8.0000;29.1100;1
international;0;SI;8.0000;9.0000;30.4700;1
international;0;SI;9.0000;10.0000;31.8000;1
international;0;SI;10.0000;15.0000;39.4100;1
international;0;SI;15.0000;20.0000;46.9200;1
international;0;SI;20.0000;25.0000;54.4500;1
international;0;SI;25.0000;;56.6100;1
international;0;SJ;;0.5000;24.8500;1
international;0;SJ;0.5000;1.0000;29.2300;1
international;0;SJ;1.0000;2.0000;40.1400;1
international;0;SJ;2.0000;3.0000;51.2700;1
international;0;SJ;3.0000;4.0000;62.1700;1
international;0;SJ;4.0000;5.0000;71.4800;1
international;0;SJ;5.0000;6.0000;82.1200;1
international;0;SJ;6.0000;7.0000;92.8600;1
international;0;SJ;7.0000;8.0000;103.5000;1
international;0;SJ;8.0000;9.0000;114.4000;1
international;0;SJ;9.0000;10.0000;125.0400;1
international;0;SJ;10.0000;15.0000;173.2600;1
international;0;SJ;15.0000;20.0000;222.5200;1
international;0;SJ;20.0000;25.0000;270.7400;1
international;0;SJ;25.0000;;318.9500;1
international;0;SK;;0.5000;11.5600;1
international;0;SK;0.5000;1.0000;14.1300;1
international;0;SK;1.0000;2.0000;15.6800;1
international;0;SK;2.0000;3.0000;17.0000;1
international;0;SK;3.0000;4.0000;18.6100;1
international;0;SK;4.0000;5.0000;20.2500;1
international;0;SK;5.0000;6.0000;26.3400;1
international;0;SK;6.0000;7.0000;27.7700;1
international;0;SK;7.0000;8.0000;29.1100;1
international;0;SK;8.0000;9.0000;30.4700;1
international;0;SK;9.0000;10.0000;31.8000;1
international;0;SK;10.0000;15.0000;39.4100;1
international;0;SK;15.0000;20.0000;46.9200;1
international;0;SK;20.0000;25.0000;54.4500;1
international;0;SK;25.0000;;56.6100;1
international;0;SL;;0.5000;24.8500;1
international;0;SL;0.5000;1.0000;29.2300;1
international;0;SL;1.0000;2.0000;40.1400;1
international;0;SL;2.0000;3.0000;51.2700;1
international;0;SL;3.0000;4.0000;62.1700;1
international;0;SL;4.0000;5.0000;71.4800;1
international;0;SL;5.0000;6.0000;82.1200;1
international;0;SL;6.0000;7.0000;92.8600;1
international;0;SL;7.0000;8.0000;103.5000;1
international;0;SL;8.0000;9.0000;114.4000;1
international;0;SL;9.0000;10.0000;125.0400;1
international;0;SL;10.0000;15.0000;173.2600;1
international;0;SL;15.0000;20.0000;222.5200;1
international;0;SL;20.0000;25.0000;270.7400;1
international;0;SL;25.0000;;318.9500;1
international;0;SM;;0.5000;24.8500;1
international;0;SM;0.5000;1.0000;29.2300;1
international;0;SM;1.0000;2.0000;40.1400;1
international;0;SM;2.0000;3.0000;51.2700;1
international;0;SM;3.0000;4.0000;62.1700;1
international;0;SM;4.0000;5.0000;71.4800;1
international;0;SM;5.0000;6.0000;82.1200;1
international;0;SM;6.0000;7.0000;92.8600;1
international;0;SM;7.0000;8.0000;103.5000;1
international;0;SM;8.0000;9.0000;114.4000;1
international;0;SM;9.0000;10.0000;125.0400;1
international;0;SM;10.0000;15.0000;173.2600;1
international;0;SM;15.0000;20.0000;222.5200;1
international;0;SM;20.0000;25.0000;270.7400;1
international;0;SM;25.0000;;318.9500;1
international;0;SN;;0.5000;24.8500;1
international;0;SN;0.5000;1.0000;29.2300;1
international;0;SN;1.0000;2.0000;40.1400;1
international;0;SN;2.0000;3.0000;51.2700;1
international;0;SN;3.0000;4.0000;62.1700;1
international;0;SN;4.0000;5.0000;71.4800;1
international;0;SN;5.0000;6.0000;82.1200;1
international;0;SN;6.0000;7.0000;92.8600;1
international;0;SN;7.0000;8.0000;103.5000;1
international;0;SN;8.0000;9.0000;114.4000;1
international;0;SN;9.0000;10.0000;125.0400;1
international;0;SN;10.0000;15.0000;173.2600;1
international;0;SN;15.0000;20.0000;222.5200;1
international;0;SN;20.0000;25.0000;270.7400;1
international;0;SN;25.0000;;318.9500;1
international;0;SO;;0.5000;24.8500;1
international;0;SO;0.5000;1.0000;29.2300;1
international;0;SO;1.0000;2.0000;40.1400;1
international;0;SO;2.0000;3.0000;51.2700;1
international;0;SO;3.0000;4.0000;62.1700;1
international;0;SO;4.0000;5.0000;71.4800;1
international;0;SO;5.0000;6.0000;82.1200;1
international;0;SO;6.0000;7.0000;92.8600;1
international;0;SO;7.0000;8.0000;103.5000;1
international;0;SO;8.0000;9.0000;114.4000;1
international;0;SO;9.0000;10.0000;125.0400;1
international;0;SO;10.0000;15.0000;173.2600;1
international;0;SO;15.0000;20.0000;222.5200;1
international;0;SO;20.0000;25.0000;270.7400;1
international;0;SO;25.0000;;318.9500;1
international;0;SR;;0.5000;24.8500;1
international;0;SR;0.5000;1.0000;29.2300;1
international;0;SR;1.0000;2.0000;40.1400;1
international;0;SR;2.0000;3.0000;51.2700;1
international;0;SR;3.0000;4.0000;62.1700;1
international;0;SR;4.0000;5.0000;71.4800;1
international;0;SR;5.0000;6.0000;82.1200;1
international;0;SR;6.0000;7.0000;92.8600;1
international;0;SR;7.0000;8.0000;103.5000;1
international;0;SR;8.0000;9.0000;114.4000;1
international;0;SR;9.0000;10.0000;125.0400;1
international;0;SR;10.0000;15.0000;173.2600;1
international;0;SR;15.0000;20.0000;222.5200;1
international;0;SR;20.0000;25.0000;270.7400;1
international;0;SR;25.0000;;318.9500;1
international;0;ST;;0.5000;24.8500;1
international;0;ST;0.5000;1.0000;29.2300;1
international;0;ST;1.0000;2.0000;40.1400;1
international;0;ST;2.0000;3.0000;51.2700;1
international;0;ST;3.0000;4.0000;62.1700;1
international;0;ST;4.0000;5.0000;71.4800;1
international;0;ST;5.0000;6.0000;82.1200;1
international;0;ST;6.0000;7.0000;92.8600;1
international;0;ST;7.0000;8.0000;103.5000;1
international;0;ST;8.0000;9.0000;114.4000;1
international;0;ST;9.0000;10.0000;125.0400;1
international;0;ST;10.0000;15.0000;173.2600;1
international;0;ST;15.0000;20.0000;222.5200;1
international;0;ST;20.0000;25.0000;270.7400;1
international;0;ST;25.0000;;318.9500;1
international;0;SV;;0.5000;24.8500;1
international;0;SV;0.5000;1.0000;29.2300;1
international;0;SV;1.0000;2.0000;40.1400;1
international;0;SV;2.0000;3.0000;51.2700;1
international;0;SV;3.0000;4.0000;62.1700;1
international;0;SV;4.0000;5.0000;71.4800;1
international;0;SV;5.0000;6.0000;82.1200;1
international;0;SV;6.0000;7.0000;92.8600;1
international;0;SV;7.0000;8.0000;103.5000;1
international;0;SV;8.0000;9.0000;114.4000;1
international;0;SV;9.0000;10.0000;125.0400;1
international;0;SV;10.0000;15.0000;173.2600;1
international;0;SV;15.0000;20.0000;222.5200;1
international;0;SV;20.0000;25.0000;270.7400;1
international;0;SV;25.0000;;318.9500;1
international;0;SY;;0.5000;24.8500;1
international;0;SY;0.5000;1.0000;29.2300;1
international;0;SY;1.0000;2.0000;40.1400;1
international;0;SY;2.0000;3.0000;51.2700;1
international;0;SY;3.0000;4.0000;62.1700;1
international;0;SY;4.0000;5.0000;71.4800;1
international;0;SY;5.0000;6.0000;82.1200;1
international;0;SY;6.0000;7.0000;92.8600;1
international;0;SY;7.0000;8.0000;103.5000;1
international;0;SY;8.0000;9.0000;114.4000;1
international;0;SY;9.0000;10.0000;125.0400;1
international;0;SY;10.0000;15.0000;173.2600;1
international;0;SY;15.0000;20.0000;222.5200;1
international;0;SY;20.0000;25.0000;270.7400;1
international;0;SY;25.0000;;318.9500;1
international;0;SZ;;0.5000;24.8500;1
international;0;SZ;0.5000;1.0000;29.2300;1
international;0;SZ;1.0000;2.0000;40.1400;1
international;0;SZ;2.0000;3.0000;51.2700;1
international;0;SZ;3.0000;4.0000;62.1700;1
international;0;SZ;4.0000;5.0000;71.4800;1
international;0;SZ;5.0000;6.0000;82.1200;1
international;0;SZ;6.0000;7.0000;92.8600;1
international;0;SZ;7.0000;8.0000;103.5000;1
international;0;SZ;8.0000;9.0000;114.4000;1
international;0;SZ;9.0000;10.0000;125.0400;1
international;0;SZ;10.0000;15.0000;173.2600;1
international;0;SZ;15.0000;20.0000;222.5200;1
international;0;SZ;20.0000;25.0000;270.7400;1
international;0;SZ;25.0000;;318.9500;1
international;0;TC;;0.5000;24.8500;1
international;0;TC;0.5000;1.0000;29.2300;1
international;0;TC;1.0000;2.0000;40.1400;1
international;0;TC;2.0000;3.0000;51.2700;1
international;0;TC;3.0000;4.0000;62.1700;1
international;0;TC;4.0000;5.0000;71.4800;1
international;0;TC;5.0000;6.0000;82.1200;1
international;0;TC;6.0000;7.0000;92.8600;1
international;0;TC;7.0000;8.0000;103.5000;1
international;0;TC;8.0000;9.0000;114.4000;1
international;0;TC;9.0000;10.0000;125.0400;1
international;0;TC;10.0000;15.0000;173.2600;1
international;0;TC;15.0000;20.0000;222.5200;1
international;0;TC;20.0000;25.0000;270.7400;1
international;0;TC;25.0000;;318.9500;1
international;0;TD;;0.5000;24.8500;1
international;0;TD;0.5000;1.0000;29.2300;1
international;0;TD;1.0000;2.0000;40.1400;1
international;0;TD;2.0000;3.0000;51.2700;1
international;0;TD;3.0000;4.0000;62.1700;1
international;0;TD;4.0000;5.0000;71.4800;1
international;0;TD;5.0000;6.0000;82.1200;1
international;0;TD;6.0000;7.0000;92.8600;1
international;0;TD;7.0000;8.0000;103.5000;1
international;0;TD;8.0000;9.0000;114.4000;1
international;0;TD;9.0000;10.0000;125.0400;1
international;0;TD;10.0000;15.0000;173.2600;1
international;0;TD;15.0000;20.0000;222.5200;1
international;0;TD;20.0000;25.0000;270.7400;1
international;0;TD;25.0000;;318.9500;1
international;0;TG;;0.5000;24.8500;1
international;0;TG;0.5000;1.0000;29.2300;1
international;0;TG;1.0000;2.0000;40.1400;1
international;0;TG;2.0000;3.0000;51.2700;1
international;0;TG;3.0000;4.0000;62.1700;1
international;0;TG;4.0000;5.0000;71.4800;1
international;0;TG;5.0000;6.0000;82.1200;1
international;0;TG;6.0000;7.0000;92.8600;1
international;0;TG;7.0000;8.0000;103.5000;1
international;0;TG;8.0000;9.0000;114.4000;1
international;0;TG;9.0000;10.0000;125.0400;1
international;0;TG;10.0000;15.0000;173.2600;1
international;0;TG;15.0000;20.0000;222.5200;1
international;0;TG;20.0000;25.0000;270.7400;1
international;0;TG;25.0000;;318.9500;1
international;0;TH;;0.5000;21.6700;1
international;0;TH;0.5000;1.0000;23.9600;1
international;0;TH;1.0000;2.0000;32.8600;1
international;0;TH;2.0000;3.0000;41.7400;1
international;0;TH;3.0000;4.0000;47.8300;1
international;0;TH;4.0000;5.0000;51.0600;1
international;0;TH;5.0000;6.0000;65.2700;1
international;0;TH;6.0000;7.0000;75.5600;1
international;0;TH;7.0000;8.0000;83.7200;1
international;0;TH;8.0000;9.0000;87.2400;1
international;0;TH;9.0000;10.0000;91.6000;1
international;0;TH;10.0000;15.0000;134.1100;1
international;0;TH;15.0000;20.0000;146.8800;1
international;0;TH;20.0000;25.0000;188.5400;1
international;0;TH;25.0000;;217.2800;1
international;0;TJ;;0.5000;24.8500;1
international;0;TJ;0.5000;1.0000;29.2300;1
international;0;TJ;1.0000;2.0000;40.1400;1
international;0;TJ;2.0000;3.0000;51.2700;1
international;0;TJ;3.0000;4.0000;62.1700;1
international;0;TJ;4.0000;5.0000;71.4800;1
international;0;TJ;5.0000;6.0000;82.1200;1
international;0;TJ;6.0000;7.0000;92.8600;1
international;0;TJ;7.0000;8.0000;103.5000;1
international;0;TJ;8.0000;9.0000;114.4000;1
international;0;TJ;9.0000;10.0000;125.0400;1
international;0;TJ;10.0000;15.0000;173.2600;1
international;0;TJ;15.0000;20.0000;222.5200;1
international;0;TJ;20.0000;25.0000;270.7400;1
international;0;TJ;25.0000;;318.9500;1
international;0;TK;;0.5000;24.8500;1
international;0;TK;0.5000;1.0000;29.2300;1
international;0;TK;1.0000;2.0000;40.1400;1
international;0;TK;2.0000;3.0000;51.2700;1
international;0;TK;3.0000;4.0000;62.1700;1
international;0;TK;4.0000;5.0000;71.4800;1
international;0;TK;5.0000;6.0000;82.1200;1
international;0;TK;6.0000;7.0000;92.8600;1
international;0;TK;7.0000;8.0000;103.5000;1
international;0;TK;8.0000;9.0000;114.4000;1
international;0;TK;9.0000;10.0000;125.0400;1
international;0;TK;10.0000;15.0000;173.2600;1
international;0;TK;15.0000;20.0000;222.5200;1
international;0;TK;20.0000;25.0000;270.7400;1
international;0;TK;25.0000;;318.9500;1
international;0;TL;;0.5000;24.8500;1
international;0;TL;0.5000;1.0000;29.2300;1
international;0;TL;1.0000;2.0000;40.1400;1
international;0;TL;2.0000;3.0000;51.2700;1
international;0;TL;3.0000;4.0000;62.1700;1
international;0;TL;4.0000;5.0000;71.4800;1
international;0;TL;5.0000;6.0000;82.1200;1
international;0;TL;6.0000;7.0000;92.8600;1
international;0;TL;7.0000;8.0000;103.5000;1
international;0;TL;8.0000;9.0000;114.4000;1
international;0;TL;9.0000;10.0000;125.0400;1
international;0;TL;10.0000;15.0000;173.2600;1
international;0;TL;15.0000;20.0000;222.5200;1
international;0;TL;20.0000;25.0000;270.7400;1
international;0;TL;25.0000;;318.9500;1
international;0;TM;;0.5000;24.8500;1
international;0;TM;0.5000;1.0000;29.2300;1
international;0;TM;1.0000;2.0000;40.1400;1
international;0;TM;2.0000;3.0000;51.2700;1
international;0;TM;3.0000;4.0000;62.1700;1
international;0;TM;4.0000;5.0000;71.4800;1
international;0;TM;5.0000;6.0000;82.1200;1
international;0;TM;6.0000;7.0000;92.8600;1
international;0;TM;7.0000;8.0000;103.5000;1
international;0;TM;8.0000;9.0000;114.4000;1
international;0;TM;9.0000;10.0000;125.0400;1
international;0;TM;10.0000;15.0000;173.2600;1
international;0;TM;15.0000;20.0000;222.5200;1
international;0;TM;20.0000;25.0000;270.7400;1
international;0;TM;25.0000;;318.9500;1
international;0;TN;;0.5000;14.1800;1
international;0;TN;0.5000;1.0000;16.8800;1
international;0;TN;1.0000;2.0000;18.3500;1
international;0;TN;2.0000;3.0000;19.9400;1
international;0;TN;3.0000;4.0000;22.0600;1
international;0;TN;4.0000;5.0000;26.2400;1
international;0;TN;5.0000;6.0000;29.4400;1
international;0;TN;6.0000;7.0000;33.2500;1
international;0;TN;7.0000;8.0000;37.8800;1
international;0;TN;8.0000;9.0000;40.5600;1
international;0;TN;9.0000;10.0000;43.8500;1
international;0;TN;10.0000;15.0000;58.5700;1
international;0;TN;15.0000;20.0000;68.3400;1
international;0;TN;20.0000;25.0000;80.5800;1
international;0;TN;25.0000;;93.1500;1
international;0;TO;;0.5000;24.8500;1
international;0;TO;0.5000;1.0000;29.2300;1
international;0;TO;1.0000;2.0000;40.1400;1
international;0;TO;2.0000;3.0000;51.2700;1
international;0;TO;3.0000;4.0000;62.1700;1
international;0;TO;4.0000;5.0000;71.4800;1
international;0;TO;5.0000;6.0000;82.1200;1
international;0;TO;6.0000;7.0000;92.8600;1
international;0;TO;7.0000;8.0000;103.5000;1
international;0;TO;8.0000;9.0000;114.4000;1
international;0;TO;9.0000;10.0000;125.0400;1
international;0;TO;10.0000;15.0000;173.2600;1
international;0;TO;15.0000;20.0000;222.5200;1
international;0;TO;20.0000;25.0000;270.7400;1
international;0;TO;25.0000;;318.9500;1
international;0;TR;;0.5000;14.1800;1
international;0;TR;0.5000;1.0000;16.8800;1
international;0;TR;1.0000;2.0000;18.3500;1
international;0;TR;2.0000;3.0000;19.9400;1
international;0;TR;3.0000;4.0000;22.0600;1
international;0;TR;4.0000;5.0000;26.2400;1
international;0;TR;5.0000;6.0000;29.4400;1
international;0;TR;6.0000;7.0000;33.2500;1
international;0;TR;7.0000;8.0000;37.8800;1
international;0;TR;8.0000;9.0000;40.5600;1
international;0;TR;9.0000;10.0000;43.8500;1
international;0;TR;10.0000;15.0000;58.5700;1
international;0;TR;15.0000;20.0000;68.3400;1
international;0;TR;20.0000;25.0000;80.5800;1
international;0;TR;25.0000;;93.1500;1
international;0;TT;;0.5000;24.8500;1
international;0;TT;0.5000;1.0000;29.2300;1
international;0;TT;1.0000;2.0000;40.1400;1
international;0;TT;2.0000;3.0000;51.2700;1
international;0;TT;3.0000;4.0000;62.1700;1
international;0;TT;4.0000;5.0000;71.4800;1
international;0;TT;5.0000;6.0000;82.1200;1
international;0;TT;6.0000;7.0000;92.8600;1
international;0;TT;7.0000;8.0000;103.5000;1
international;0;TT;8.0000;9.0000;114.4000;1
international;0;TT;9.0000;10.0000;125.0400;1
international;0;TT;10.0000;15.0000;173.2600;1
international;0;TT;15.0000;20.0000;222.5200;1
international;0;TT;20.0000;25.0000;270.7400;1
international;0;TT;25.0000;;318.9500;1
international;0;TV;;0.5000;24.8500;1
international;0;TV;0.5000;1.0000;29.2300;1
international;0;TV;1.0000;2.0000;40.1400;1
international;0;TV;2.0000;3.0000;51.2700;1
international;0;TV;3.0000;4.0000;62.1700;1
international;0;TV;4.0000;5.0000;71.4800;1
international;0;TV;5.0000;6.0000;82.1200;1
international;0;TV;6.0000;7.0000;92.8600;1
international;0;TV;7.0000;8.0000;103.5000;1
international;0;TV;8.0000;9.0000;114.4000;1
international;0;TV;9.0000;10.0000;125.0400;1
international;0;TV;10.0000;15.0000;173.2600;1
international;0;TV;15.0000;20.0000;222.5200;1
international;0;TV;20.0000;25.0000;270.7400;1
international;0;TV;25.0000;;318.9500;1
international;0;TW;;0.5000;21.6700;1
international;0;TW;0.5000;1.0000;23.9600;1
international;0;TW;1.0000;2.0000;32.8600;1
international;0;TW;2.0000;3.0000;41.7400;1
international;0;TW;3.0000;4.0000;47.8300;1
international;0;TW;4.0000;5.0000;51.0600;1
international;0;TW;5.0000;6.0000;65.2700;1
international;0;TW;6.0000;7.0000;75.5600;1
international;0;TW;7.0000;8.0000;83.7200;1
international;0;TW;8.0000;9.0000;87.2400;1
international;0;TW;9.0000;10.0000;91.6000;1
international;0;TW;10.0000;15.0000;134.1100;1
international;0;TW;15.0000;20.0000;146.8800;1
international;0;TW;20.0000;25.0000;188.5400;1
